(20,)
[ 2  8  8  3  3 -1 -1  2  0  0  0  0  0  0  0  0  0  0  0  0]
source,t,order,variable,value
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.660000000000002, position, x, 3.441846514948648
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.660000000000002, velocity, x, 1.9091029216427622
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.660000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.6800000000000015, position, x, 3.4800285733815017
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.6800000000000015, velocity, x, 1.9091029216427635
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.6800000000000015, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.700000000000002, position, x, 3.518210631814358
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.700000000000002, velocity, x, 1.9091029216427646
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.700000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7200000000000015, position, x, 3.556392690247213
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7200000000000015, velocity, x, 1.909102921642766
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7200000000000015, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.740000000000002, position, x, 3.594574748680069
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.740000000000002, velocity, x, 1.9091029216427668
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.740000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7600000000000016, position, x, 3.632756807112923
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7600000000000016, velocity, x, 1.9091029216427682
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.7600000000000016, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.780000000000002, position, x, 3.6709388655457795
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.780000000000002, velocity, x, 1.9091029216427695
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.780000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8000000000000016, position, x, 3.7091209239786345
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8000000000000016, velocity, x, 1.9091029216427706
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8000000000000016, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.820000000000002, position, x, 3.7473029824114907
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.820000000000002, velocity, x, 1.9091029216427717
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.820000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8400000000000016, position, x, 3.785485040844345
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8400000000000016, velocity, x, 1.909102921642773
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8400000000000016, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.860000000000002, position, x, 3.8236670992772015
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.860000000000002, velocity, x, 1.9091029216427744
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.860000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8800000000000017, position, x, 3.8618491577100564
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8800000000000017, velocity, x, 1.9091029216427757
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.8800000000000017, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.900000000000002, position, x, 3.900031216142913
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.900000000000002, velocity, x, 1.9091029216427766
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.900000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9200000000000017, position, x, 3.9382132745757668
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9200000000000017, velocity, x, 1.909102921642778
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9200000000000017, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.940000000000002, position, x, 3.976395333008624
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.940000000000002, velocity, x, 1.9091029216427793
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.940000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9600000000000017, position, x, 4.014577391441479
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9600000000000017, velocity, x, 1.9091029216427806
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.9600000000000017, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.980000000000002, position, x, 4.052759449874336
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.980000000000002, velocity, x, 1.909102921642782
1d_trajectories/cubic_zero_derivative_spline_example.json, 2.980000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0000000000000018, position, x, 4.090941508307189
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0000000000000018, velocity, x, 1.9091029216427833
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0000000000000018, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0200000000000022, position, x, 4.129123566740046
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0200000000000022, velocity, x, 1.9091029216427846
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0200000000000022, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.040000000000002, position, x, 4.167305625172902
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.040000000000002, velocity, x, 1.909102921642786
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.040000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0600000000000023, position, x, 4.205487683605758
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0600000000000023, velocity, x, 1.909102921642787
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.0600000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.080000000000002, position, x, 4.243669742038613
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.080000000000002, velocity, x, 1.9091029216427886
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.080000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1000000000000023, position, x, 4.281851800471469
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1000000000000023, velocity, x, 1.90910292164279
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1000000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.120000000000002, position, x, 4.320033858904325
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.120000000000002, velocity, x, 1.909102921642791
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.120000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1400000000000023, position, x, 4.358215917337182
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1400000000000023, velocity, x, 1.9091029216427926
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1400000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.160000000000002, position, x, 4.396397975770037
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.160000000000002, velocity, x, 1.909102921642794
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.160000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1800000000000024, position, x, 4.434580034202893
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1800000000000024, velocity, x, 1.9091029216427955
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.1800000000000024, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.200000000000002, position, x, 4.472762092635748
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.200000000000002, velocity, x, 1.9091029216427966
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.200000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2200000000000024, position, x, 4.510944151068605
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2200000000000024, velocity, x, 1.9091029216427982
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2200000000000024, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.240000000000002, position, x, 4.54912620950146
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.240000000000002, velocity, x, 1.9091029216427995
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.240000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2600000000000025, position, x, 4.587308267934318
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2600000000000025, velocity, x, 1.909102921642801
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.2600000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.280000000000002, position, x, 4.625490326367173
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.280000000000002, velocity, x, 1.9091029216428024
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.280000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3000000000000025, position, x, 4.663672384800028
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3000000000000025, velocity, x, 1.9091029216428037
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3000000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.320000000000002, position, x, 4.701854443232884
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.320000000000002, velocity, x, 1.9091029216428053
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.320000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3400000000000025, position, x, 4.740036501665742
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3400000000000025, velocity, x, 1.9091029216428068
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3400000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.360000000000002, position, x, 4.778218560098598
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.360000000000002, velocity, x, 1.9091029216428081
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.360000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3800000000000026, position, x, 4.816400618531453
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3800000000000026, velocity, x, 1.9091029216428097
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.3800000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.400000000000002, position, x, 4.854582676964309
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.400000000000002, velocity, x, 1.9091029216428113
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.400000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4200000000000026, position, x, 4.892764735397167
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4200000000000026, velocity, x, 1.9091029216428128
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4200000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.440000000000002, position, x, 4.930946793830023
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.440000000000002, velocity, x, 1.9091029216428141
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.440000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4600000000000026, position, x, 4.969128852262879
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4600000000000026, velocity, x, 1.9091029216428157
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.4600000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.480000000000002, position, x, 5.007310910695734
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.480000000000002, velocity, x, 1.9091029216428173
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.480000000000002, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5000000000000027, position, x, 5.045492969128592
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5000000000000027, velocity, x, 1.9091029216428188
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5000000000000027, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5200000000000022, position, x, 5.083675027561448
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5200000000000022, velocity, x, 1.9091029216428201
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5200000000000022, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5400000000000027, position, x, 5.1218570859943044
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5400000000000027, velocity, x, 1.9091029216428217
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5400000000000027, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5600000000000023, position, x, 5.160039144427159
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5600000000000023, velocity, x, 1.9091029216428235
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5600000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5800000000000027, position, x, 5.198221202860018
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5800000000000027, velocity, x, 1.909102921642825
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.5800000000000027, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6000000000000023, position, x, 5.236403261292874
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6000000000000023, velocity, x, 1.9091029216428264
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6000000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6200000000000028, position, x, 5.27458531972573
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6200000000000028, velocity, x, 1.9091029216428281
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6200000000000028, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6400000000000023, position, x, 5.312767378158586
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6400000000000023, velocity, x, 1.9091029216428297
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6400000000000023, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.660000000000003, position, x, 5.350949436591444
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.660000000000003, velocity, x, 1.9091029216428312
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.660000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6800000000000024, position, x, 5.3891314950243006
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6800000000000024, velocity, x, 1.9091029216428328
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.6800000000000024, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.700000000000003, position, x, 5.427313553457157
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.700000000000003, velocity, x, 1.9091029216428346
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.700000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7200000000000024, position, x, 5.465495611890014
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7200000000000024, velocity, x, 1.9091029216428361
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7200000000000024, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.740000000000003, position, x, 5.503677670322871
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.740000000000003, velocity, x, 1.9091029216428377
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.740000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7600000000000025, position, x, 5.541859728755727
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7600000000000025, velocity, x, 1.9091029216428395
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.7600000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.780000000000003, position, x, 5.580041787188584
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.780000000000003, velocity, x, 1.909102921642841
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.780000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8000000000000025, position, x, 5.618223845621441
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8000000000000025, velocity, x, 1.9091029216428428
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8000000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.820000000000003, position, x, 5.656405904054298
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.820000000000003, velocity, x, 1.9091029216428443
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.820000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8400000000000025, position, x, 5.694587962487155
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8400000000000025, velocity, x, 1.9091029216428461
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8400000000000025, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.860000000000003, position, x, 5.732770020920012
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.860000000000003, velocity, x, 1.909102921642848
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.860000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8800000000000026, position, x, 5.770952079352869
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8800000000000026, velocity, x, 1.9091029216428497
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.8800000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.900000000000003, position, x, 5.809134137785726
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.900000000000003, velocity, x, 1.909102921642851
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.900000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9200000000000026, position, x, 5.847316196218583
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9200000000000026, velocity, x, 1.9091029216428528
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9200000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.940000000000003, position, x, 5.8854982546514405
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.940000000000003, velocity, x, 1.9091029216428548
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.940000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9600000000000026, position, x, 5.923680313084297
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9600000000000026, velocity, x, 1.9091029216428566
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.9600000000000026, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.980000000000003, position, x, 5.961862371517155
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.980000000000003, velocity, x, 1.909102921642858
1d_trajectories/cubic_zero_derivative_spline_example.json, 3.980000000000003, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.000000000000003, position, x, 26.642920175678583
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.000000000000003, velocity, x, 19.239335935192337
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.000000000000003, acceleration, x, 9.190330715395094
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.020000000000003, position, x, 27.02954787254915
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.020000000000003, velocity, x, 19.42357935304522
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.020000000000003, acceleration, x, 9.234011069893038
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.040000000000003, position, x, 27.41986917384766
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.040000000000003, velocity, x, 19.608696377988057
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.040000000000003, acceleration, x, 9.27769142439098
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.060000000000003, position, x, 27.81390155171594
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.060000000000003, velocity, x, 19.79468701002086
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.060000000000003, acceleration, x, 9.321371778888922
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.080000000000003, position, x, 28.211662478295757
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.080000000000003, velocity, x, 19.981551249143614
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.080000000000003, acceleration, x, 9.365052133386865
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.100000000000003, position, x, 28.61316942572895
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.100000000000003, velocity, x, 20.169289095356337
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.100000000000003, acceleration, x, 9.408732487884809
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.120000000000003, position, x, 29.01843986615728
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.120000000000003, velocity, x, 20.35790054865901
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.120000000000003, acceleration, x, 9.45241284238275
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.140000000000003, position, x, 29.42749127172258
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.140000000000003, velocity, x, 20.547385609051645
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.140000000000003, acceleration, x, 9.496093196880693
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.160000000000003, position, x, 29.840341114566613
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.160000000000003, velocity, x, 20.737744276534233
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.160000000000003, acceleration, x, 9.539773551378634
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.180000000000003, position, x, 30.257006866831215
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.180000000000003, velocity, x, 20.928976551106793
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.180000000000003, acceleration, x, 9.583453905876578
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.200000000000003, position, x, 30.677506000658152
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.200000000000003, velocity, x, 21.1210824327693
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.200000000000003, acceleration, x, 9.62713426037452
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.220000000000003, position, x, 31.10185598818925
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.220000000000003, velocity, x, 21.31406192152177
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.220000000000003, acceleration, x, 9.670814614872462
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.240000000000003, position, x, 31.530074301566287
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.240000000000003, velocity, x, 21.507915017364194
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.240000000000003, acceleration, x, 9.714494969370405
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.260000000000003, position, x, 31.962178412931088
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.260000000000003, velocity, x, 21.70264172029659
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.260000000000003, acceleration, x, 9.758175323868349
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.280000000000003, position, x, 32.39818579442542
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.280000000000003, velocity, x, 21.898242030318933
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.280000000000003, acceleration, x, 9.80185567836629
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.300000000000003, position, x, 32.83811391819111
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.300000000000003, velocity, x, 22.094715947431244
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.300000000000003, acceleration, x, 9.845536032864233
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.320000000000003, position, x, 33.281980256369934
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.320000000000003, velocity, x, 22.292063471633504
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.320000000000003, acceleration, x, 9.889216387362175
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.340000000000003, position, x, 33.729802281103716
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.340000000000003, velocity, x, 22.490284602925726
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.340000000000003, acceleration, x, 9.932896741860118
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.360000000000003, position, x, 34.181597464534235
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.360000000000003, velocity, x, 22.68937934130791
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.360000000000003, acceleration, x, 9.97657709635806
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.3800000000000034, position, x, 34.6373832788033
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.3800000000000034, velocity, x, 22.889347686780052
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.3800000000000034, acceleration, x, 10.020257450856004
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.400000000000003, position, x, 35.097177196052705
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.400000000000003, velocity, x, 23.090189639342146
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.400000000000003, acceleration, x, 10.063937805353945
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4200000000000035, position, x, 35.56099668842426
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4200000000000035, velocity, x, 23.29190519899421
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4200000000000035, acceleration, x, 10.107618159851889
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.440000000000003, position, x, 36.02885922805974
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.440000000000003, velocity, x, 23.494494365736223
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.440000000000003, acceleration, x, 10.15129851434983
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4600000000000035, position, x, 36.500782287100975
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4600000000000035, velocity, x, 23.697957139568203
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.4600000000000035, acceleration, x, 10.194978868847773
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.480000000000003, position, x, 36.97678333768973
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.480000000000003, velocity, x, 23.902293520490133
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.480000000000003, acceleration, x, 10.238659223345715
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.5000000000000036, position, x, 37.45687985196784
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.5000000000000036, velocity, x, 24.10750350850203
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.5000000000000036, acceleration, x, 10.28233957784366
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.520000000000003, position, x, 37.94108930207708
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.520000000000003, velocity, x, 24.31358710360388
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.520000000000003, acceleration, x, 10.3260199323416
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.540000000000004, position, x, 38.429429160159266
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.540000000000004, velocity, x, 24.520544305795696
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.540000000000004, acceleration, x, 10.369700286839544
